,postcode,easting,northing,Unnamed: 0,price,date,type,seconds,years,QS501EW_0,QS501EW_1,QS501EW_2,QS501EW_3,QS501EW_4,QS501EW_5,QS501EW_6,QS501EW_7,lat,lon,oa
8512,SW2 4EZ,530300,173720,8921531,249995,2003-09-26 00:00,F,1064530800.0,2003.0,429.0,31.0,47.0,36.0,6.0,40.0,217.0,52.0,51.447503,-0.126333,E00015248
8513,ME7 4RL,577243,168075,9854947,96500,2003-11-13 00:00,T,1068681600.0,2003.0,270.0,65.0,42.0,45.0,5.0,29.0,68.0,16.0,51.384063,0.545758,E00081107
8514,ME7 4RL,577243,168075,7995096,82950,2002-10-04 00:00,T,1033686000.0,2002.0,270.0,65.0,42.0,45.0,5.0,29.0,68.0,16.0,51.384063,0.545758,E00081107
8515,WD6 3EB,517856,195311,11561369,337500,2005-08-11 00:00,T,1123714800.0,2005.0,203.0,39.0,21.0,31.0,3.0,10.0,74.0,25.0,51.644257,-0.298077,E00119688
8516,N22 8JN,530805,191623,5901927,85500,2000-03-16 00:00,F,953164800.0,2000.0,254.0,36.0,22.0,28.0,0.0,22.0,82.0,64.0,51.608257,-0.112544,E00009895
8517,E12 6TN,542066,184890,20063697,270000,2014-10-14 00:00,T,1413241200.0,2014.0,396.0,64.0,45.0,37.0,3.0,32.0,152.0,63.0,51.545021,0.047334,E00018114
8518,AL4 9PH,517016,209114,19042349,640000,2013-06-27 00:00,S,1372287600.0,2013.0,334.0,37.0,32.0,47.0,22.0,34.0,151.0,11.0,51.768483,-0.305612,E00120394
8519,GU9 9EA,485192,149510,14945279,385000,2007-06-08 00:00,D,1181257200.0,2007.0,265.0,43.0,31.0,39.0,17.0,26.0,101.0,8.0,51.238429,-0.781061,E00157566
8520,RH1 6AW,527071,150262,770449,134000,1995-07-10 00:00,D,805330800.0,1995.0,284.0,43.0,24.0,35.0,4.0,33.0,137.0,8.0,51.237398,-0.181153,E00156177
8521,NW4 4TD,522358,189971,3067663,79000,1998-04-24 00:00,F,893372400.0,1998.0,248.0,26.0,26.0,23.0,3.0,23.0,105.0,42.0,51.595324,-0.234908,E00174912
8522,CR4 3RR,527014,169673,11370855,158000,2005-01-19 00:00,T,1106092800.0,2005.0,285.0,28.0,20.0,23.0,2.0,25.0,133.0,54.0,51.411861,-0.175058,E00017252
8523,SE1 5RL,533901,178525,91733,44995,1995-09-01 00:00,F,809910000.0,1995.0,196.0,11.0,17.0,15.0,1.0,21.0,102.0,29.0,51.489826,-0.072741,E00020337
8524,SG2 8UY,525483,223825,13485555,188950,2006-06-28 00:00,F,1151449200.0,2006.0,182.0,16.0,34.0,40.0,0.0,15.0,61.0,16.0,51.898806,-0.17766,E00169680
8525,SL5 0NS,495403,167675,10610837,365000,2004-06-24 00:00,S,1088031600.0,2004.0,253.0,27.0,34.0,39.0,5.0,29.0,112.0,7.0,51.400157,-0.629921,E00083827
8526,DA7 6RF,551102,176219,772349,31000,1995-03-31 00:00,F,796604400.0,1995.0,276.0,43.0,52.0,50.0,7.0,49.0,65.0,10.0,51.464776,0.173848,E00001818
8527,CM1 2JJ,568461,208228,5274605,68000,2000-03-17 00:00,S,953251200.0,2000.0,214.0,56.0,36.0,39.0,13.0,16.0,46.0,8.0,51.747432,0.438867,E00109716
8528,LU1 1RP,508776,221431,1256735,7000,1996-08-13 00:00,T,839890800.0,1996.0,406.0,42.0,31.0,54.0,8.0,87.0,127.0,57.0,51.880861,-0.421123,E00079835
8529,KT5 8LP,519539,167587,736890,108000,1995-01-27 00:00,S,791164800.0,1995.0,239.0,17.0,19.0,43.0,7.0,40.0,107.0,6.0,51.394736,-0.283189,E00014708
8530,LU1 3BX,509497,220679,4731539,23460,1999-11-29 00:00,T,943833600.0,1999.0,280.0,49.0,29.0,39.0,4.0,46.0,72.0,41.0,51.873934,-0.410863,E00079823
8531,GU9 9DL,485286,149047,16661113,197500,2010-09-27 00:00,T,1285542000.0,2010.0,218.0,78.0,32.0,40.0,12.0,19.0,30.0,7.0,51.234235,-0.779825,E00157559
8532,SL2 5QZ,498544,181320,16624336,115000,2010-03-04 00:00,F,1267660800.0,2010.0,324.0,92.0,58.0,45.0,4.0,23.0,71.0,31.0,51.52221,-0.58103,E00083395
8533,SW9 6EX,531556,177205,11658575,94000,2005-02-28 00:00,F,1109548800.0,2005.0,297.0,61.0,29.0,23.0,6.0,39.0,114.0,25.0,51.47845,-0.106948,E00016072
8534,NW4 3JJ,522860,188670,21082395,350000,2016-06-23 00:00,F,1466636400.0,2016.0,418.0,47.0,34.0,35.0,5.0,48.0,162.0,87.0,51.583599,-0.228405,E00001533
8535,SL3 0PA,503582,176544,2386931,46000,1997-05-01 00:00,T,862441200.0,1997.0,267.0,40.0,42.0,39.0,8.0,35.0,62.0,41.0,51.478381,-0.509841,E00083230
8536,ME3 9ES,578056,172234,19948791,212500,2014-10-16 00:00,S,1413414000.0,2014.0,260.0,96.0,41.0,32.0,21.0,19.0,40.0,11.0,51.421123,0.559498,E00081263
8537,HP4 3QY,497368,208877,15816409,167500,2009-07-24 00:00,T,1248390000.0,2009.0,177.0,65.0,10.0,28.0,12.0,12.0,39.0,11.0,51.770101,-0.590285,E00118953
8538,NW3 3LJ,527292,184429,3425952,250000,1998-08-28 00:00,F,904258800.0,1998.0,185.0,2.0,2.0,15.0,2.0,12.0,131.0,21.0,51.544409,-0.16575,E00004157
8539,NW3 3LJ,527292,184429,3596744,390000,1998-06-24 00:00,F,898642800.0,1998.0,185.0,2.0,2.0,15.0,2.0,12.0,131.0,21.0,51.544409,-0.16575,E00004157
8540,AL2 2QQ,513897,204095,16109958,315000,2009-03-27 00:00,S,1238112000.0,2009.0,268.0,50.0,36.0,35.0,17.0,29.0,90.0,11.0,51.724018,-0.352433,E00120455
8541,DA7 4UU,547719,175839,20034221,250000,2014-09-19 00:00,T,1411081200.0,2014.0,262.0,43.0,34.0,60.0,10.0,35.0,69.0,11.0,51.462254,0.125025,E00001937
8542,CR2 8NU,535469,162162,5542418,127000,2000-08-25 00:00,T,967158000.0,2000.0,245.0,39.0,30.0,41.0,12.0,18.0,95.0,10.0,51.342408,-0.056418,E00005588
8543,N10 3AN,528887,189225,334386,188000,1995-05-30 00:00,T,801788400.0,1995.0,291.0,12.0,15.0,33.0,2.0,34.0,190.0,5.0,51.587147,-0.141005,E00010140
8544,RH5 5PR,512054,140263,5817018,1375000,2000-08-11 00:00,D,965948400.0,2000.0,289.0,24.0,37.0,49.0,12.0,39.0,115.0,13.0,51.150812,-0.39508,E00155851
8545,CM2 0TH,571162,205852,6913778,114000,2001-02-16 00:00,D,982281600.0,2001.0,253.0,25.0,25.0,37.0,16.0,34.0,103.0,13.0,51.7253,0.47673,E00109610
8546,HP2 5UY,506245,207284,381756,64076,1995-04-28 00:00,T,799023600.0,1995.0,235.0,37.0,53.0,33.0,6.0,35.0,59.0,12.0,51.754181,-0.4622,E00118622
8547,CM1 4RR,562556,212282,14110183,651000,2007-12-17 00:00,D,1197849600.0,2007.0,317.0,68.0,50.0,54.0,8.0,36.0,91.0,10.0,51.785585,0.355317,E00109474
8548,NW6 3QT,526150,184651,2870455,140000,1998-10-09 00:00,F,907887600.0,1998.0,213.0,12.0,10.0,8.0,1.0,8.0,154.0,20.0,51.546661,-0.18213,E00004788
8549,N18 2QP,534317,192499,6966359,95000,2001-10-26 00:00,F,1004050800.0,2001.0,268.0,55.0,43.0,31.0,3.0,27.0,72.0,37.0,51.615293,-0.061436,E00007090
8550,EN1 3LP,533333,197674,15036248,215000,2008-09-03 00:00,F,1220396400.0,2008.0,252.0,41.0,38.0,48.0,12.0,23.0,78.0,12.0,51.662021,-0.073671,E00007630
8551,E17 4PS,537367,189940,2168289,71000,1997-07-31 00:00,T,870303600.0,1997.0,314.0,60.0,35.0,22.0,3.0,37.0,97.0,60.0,51.591571,-0.018399,E00022424
8552,CR4 1EH,529296,168736,7305340,137000,2001-08-14 00:00,T,997743600.0,2001.0,317.0,69.0,37.0,51.0,9.0,39.0,82.0,30.0,51.402925,-0.142605,E00017291
8553,GU1 4HR,499846,150034,15671429,170000,2009-07-28 00:00,F,1248735600.0,2009.0,271.0,40.0,17.0,25.0,7.0,19.0,138.0,25.0,51.240632,-0.571115,E00155345
8554,WD7 7NJ,516252,200105,6114463,250000,2000-09-20 00:00,S,969404400.0,2000.0,316.0,38.0,27.0,42.0,6.0,25.0,166.0,12.0,51.687676,-0.319683,E00119500
8555,NW2 5EP,522628,184739,8907363,160000,2003-04-16 00:00,T,1050447600.0,2003.0,285.0,50.0,30.0,26.0,2.0,45.0,101.0,31.0,51.548227,-0.23288,E00003100
8556,UB4 9AH,511050,182047,6799004,88000,2001-01-31 00:00,F,980899200.0,2001.0,281.0,59.0,36.0,41.0,6.0,37.0,50.0,52.0,51.526418,-0.400617,E00011967
8557,BR1 4QA,539991,171112,19647203,215000,2014-03-17 00:00,T,1395014400.0,2014.0,254.0,79.0,38.0,54.0,6.0,27.0,42.0,8.0,51.421739,0.011988,E00003992
8558,CR7 6AR,531472,167188,9337978,499000,2003-09-29 00:00,D,1064790000.0,2003.0,223.0,41.0,47.0,30.0,11.0,21.0,52.0,21.0,51.388514,-0.111913,E00174931
8559,CR0 6TU,533419,166099,326295,83950,1995-02-17 00:00,T,792979200.0,1995.0,240.0,37.0,20.0,29.0,4.0,19.0,104.0,27.0,51.378273,-0.084357,E00004896
8560,WD5 0BF,510418,201581,3855401,149950,1998-08-28 00:00,S,904258800.0,1998.0,283.0,59.0,40.0,44.0,13.0,34.0,83.0,10.0,51.702361,-0.403553,E00121027
8561,AL6 0AP,525110,216019,11737135,865000,2005-02-03 00:00,D,1107388800.0,2005.0,268.0,27.0,19.0,32.0,4.0,43.0,138.0,5.0,51.828786,-0.185886,E00121718
8562,CR0 6TS,533391,166080,5586519,192500,2000-07-06 00:00,S,962838000.0,2000.0,240.0,37.0,20.0,29.0,4.0,19.0,104.0,27.0,51.378109,-0.084766,E00004896
8563,NW3 4NT,526922,184542,15598101,308000,2008-03-28 00:00,F,1206662400.0,2008.0,270.0,5.0,6.0,5.0,0.0,14.0,216.0,24.0,51.545508,-0.171042,E00004150
8564,NW3 4NT,526922,184542,17107728,107000,2011-11-24 00:00,F,1322092800.0,2011.0,270.0,5.0,6.0,5.0,0.0,14.0,216.0,24.0,51.545508,-0.171042,E00004150
8565,W14 8TT,524851,178757,13765785,699000,2007-06-11 00:00,F,1181516400.0,2007.0,411.0,31.0,32.0,31.0,1.0,27.0,223.0,66.0,51.494102,-0.202705,E00175100
8566,SL5 8RE,489512,169529,13070364,660000,2006-05-12 00:00,D,1147388400.0,2006.0,256.0,33.0,39.0,45.0,10.0,35.0,85.0,9.0,51.417711,-0.714201,E00081778
8567,BR2 0JD,539191,169154,21125855,302750,2016-03-31 00:00,F,1459378800.0,2016.0,174.0,50.0,16.0,27.0,5.0,17.0,47.0,12.0,51.404341,-0.000278,E00004044
8568,TN8 5BH,544476,146038,12706940,153000,2006-09-27 00:00,S,1159311600.0,2006.0,305.0,77.0,48.0,45.0,10.0,33.0,73.0,19.0,51.195303,0.066301,E00124001
8569,LU5 5SD,503357,224157,3612309,27000,1998-03-27 00:00,F,890956800.0,1998.0,186.0,26.0,33.0,37.0,6.0,23.0,48.0,13.0,51.906382,-0.49899,E00088844
8570,KT2 5BF,518199,169931,10261356,264995,2004-03-25 00:00,F,1080172800.0,2004.0,320.0,4.0,16.0,36.0,0.0,73.0,156.0,35.0,51.416075,-0.301661,E00174874
8571,LU7 0TJ,488316,223243,5792480,87750,2000-03-20 00:00,S,953510400.0,2000.0,239.0,31.0,41.0,44.0,17.0,34.0,64.0,8.0,51.900813,-0.717753,E00089476
8572,EN5 5EW,526194,196201,10447021,127500,2004-11-04 00:00,F,1099526400.0,2004.0,212.0,36.0,25.0,17.0,2.0,27.0,81.0,24.0,51.650358,-0.17732,E00001246
8573,CM7 3LR,577606,223140,15255474,158000,2008-01-18 00:00,D,1200614400.0,2008.0,242.0,36.0,34.0,41.0,4.0,41.0,71.0,15.0,51.878512,0.578878,E00173989
8574,SG4 9QD,519771,228970,17593999,260000,2011-11-18 00:00,S,1321574400.0,2011.0,246.0,27.0,33.0,39.0,5.0,30.0,96.0,16.0,51.946343,-0.258845,E00119903
8575,SG4 9FJ,519233,229735,17265760,166000,2011-02-10 00:00,F,1297296000.0,2011.0,379.0,30.0,53.0,45.0,8.0,47.0,172.0,24.0,51.953313,-0.266288,E00119865
8576,CM2 6HD,571598,206642,14087060,210050,2007-08-31 00:00,S,1188514800.0,2007.0,270.0,30.0,36.0,38.0,3.0,45.0,87.0,31.0,51.732181,0.48345,E00109856
8577,N11 3HQ,527998,191810,5554638,249995,2000-10-06 00:00,T,970786800.0,2000.0,436.0,42.0,40.0,62.0,9.0,62.0,175.0,46.0,51.610522,-0.153208,E00000786
8578,NW6 3LJ,525968,184234,16609954,350000,2010-06-11 00:00,F,1276210800.0,2010.0,199.0,4.0,4.0,6.0,0.0,11.0,160.0,14.0,51.542954,-0.184903,E00004804
8579,W12 9LU,521497,179746,1138390,58000,1996-02-27 00:00,F,825379200.0,1996.0,176.0,22.0,12.0,10.0,1.0,16.0,94.0,21.0,51.503589,-0.250889,E00009308
8580,DA2 6RN,555609,174316,13628276,113750,2006-07-14 00:00,F,1152831600.0,2006.0,175.0,20.0,27.0,32.0,6.0,42.0,45.0,3.0,51.446449,0.23784,E00122665
8581,UB4 0NS,511323,181493,997278,68000,1996-11-08 00:00,T,847411200.0,1996.0,376.0,58.0,46.0,56.0,10.0,39.0,97.0,70.0,51.521385,-0.396859,E00011954
8582,ME3 7QZ,573851,176516,18320365,187500,2013-07-26 00:00,S,1374793200.0,2013.0,279.0,93.0,41.0,41.0,21.0,24.0,51.0,8.0,51.460587,0.501139,E00081598
8583,KT7 0BJ,516217,165901,13920303,405000,2007-06-29 00:00,D,1183071600.0,2007.0,226.0,45.0,20.0,31.0,4.0,25.0,90.0,11.0,51.380272,-0.331467,E00154674
8584,N12 9HN,526827,192124,15911101,249950,2009-10-29 00:00,F,1256774400.0,2009.0,325.0,32.0,30.0,36.0,3.0,34.0,141.0,49.0,51.613654,-0.170009,E00001547
8585,SE6 2JP,537992,173441,10309855,168500,2004-08-02 00:00,F,1091401200.0,2004.0,346.0,83.0,40.0,50.0,7.0,38.0,87.0,41.0,51.443196,-0.01595,E00016804
8586,SM4 5QB,525098,167082,3457367,110000,1998-11-02 00:00,S,909964800.0,1998.0,309.0,68.0,52.0,50.0,8.0,24.0,82.0,25.0,51.389001,-0.203506,E00017464
8587,DA5 3HR,547933,173058,3206135,147500,1998-08-21 00:00,S,903654000.0,1998.0,281.0,88.0,43.0,39.0,11.0,29.0,55.0,16.0,51.43721,0.126941,E00002202
8588,CM4 9DG,568872,198907,1741799,159000,1996-12-20 00:00,D,851040000.0,1996.0,273.0,53.0,36.0,60.0,10.0,33.0,75.0,6.0,51.663542,0.44033,E00109750
8589,HA8 8LY,519371,192658,20146379,368000,2015-06-26 00:00,F,1435273200.0,2015.0,332.0,45.0,29.0,54.0,3.0,30.0,149.0,22.0,51.620276,-0.27719,E00000939
8590,SL1 9DT,495393,179598,14194949,250000,2007-10-08 00:00,D,1191798000.0,2007.0,264.0,27.0,40.0,34.0,7.0,29.0,91.0,36.0,51.507253,-0.626798,E00083211
8591,SW8 1ND,530881,177655,10013334,170500,2003-07-03 00:00,F,1057186800.0,2003.0,255.0,52.0,34.0,17.0,2.0,21.0,101.0,28.0,51.482714,-0.116551,E00015636
8592,SG4 0DS,520197,229273,21902609,177500,2016-09-30 00:00,F,1475190000.0,2016.0,217.0,26.0,26.0,35.0,7.0,28.0,78.0,17.0,51.948974,-0.25253,E00119947
8593,HP3 9AQ,505017,205698,19718124,179950,2014-08-22 00:00,F,1408662000.0,2014.0,327.0,30.0,43.0,63.0,13.0,50.0,121.0,7.0,51.740157,-0.480461,E00118651
8594,CR0 9DD,537775,163384,19388208,215000,2014-05-19 00:00,T,1400454000.0,2014.0,225.0,84.0,32.0,36.0,6.0,18.0,35.0,14.0,51.352836,-0.022858,E00005251
8595,ME5 7QP,576936,164925,5324782,67500,2000-06-30 00:00,T,962319600.0,2000.0,268.0,82.0,58.0,58.0,7.0,16.0,35.0,12.0,51.355845,0.539755,E00081299
8596,NW2 1DL,523519,186921,18824856,320000,2013-12-10 00:00,T,1386633600.0,2013.0,241.0,65.0,27.0,25.0,7.0,10.0,65.0,42.0,51.567643,-0.219257,E00001083
8597,TW2 6JJ,513978,173136,9093157,320000,2003-01-31 00:00,S,1043971200.0,2003.0,297.0,30.0,34.0,51.0,9.0,34.0,128.0,11.0,51.445754,-0.361316,E00019306
8598,E13 0DW,540043,183065,5496988,83500,2000-06-16 00:00,T,961110000.0,2000.0,337.0,77.0,41.0,48.0,2.0,37.0,78.0,54.0,51.529127,0.017411,E00018127
8599,UB4 9AU,511185,182042,13665362,222950,2006-03-30 00:00,F,1143673200.0,2006.0,274.0,54.0,34.0,43.0,3.0,33.0,72.0,35.0,51.526346,-0.398688,E00012669
8600,IG5 0EQ,543393,189662,12995052,374000,2006-07-20 00:00,T,1153350000.0,2006.0,306.0,55.0,45.0,54.0,4.0,38.0,82.0,28.0,51.587573,0.068417,E00018523
8601,W11 2QA,524766,180903,11275325,190000,2004-06-21 00:00,F,1087772400.0,2004.0,129.0,4.0,3.0,8.0,0.0,7.0,99.0,8.0,51.513285,-0.203405,E00014492
8602,AL1 5AL,517055,206069,6212881,153000,2000-12-07 00:00,S,976147200.0,2000.0,226.0,42.0,31.0,23.0,12.0,26.0,71.0,21.0,51.741109,-0.306071,E00120273
8603,EN4 0AX,528911,195982,139110,128000,1995-09-07 00:00,S,810428400.0,1995.0,286.0,60.0,34.0,37.0,6.0,25.0,114.0,10.0,51.647864,-0.138175,E00007060
8604,BR1 1HR,540240,168892,14730874,225000,2007-03-07 00:00,F,1173225600.0,2007.0,208.0,26.0,16.0,40.0,4.0,28.0,83.0,11.0,51.401648,0.014715,E00003264
8605,CR8 5BY,533103,159472,17727273,390000,2012-12-19 00:00,D,1355875200.0,2012.0,225.0,27.0,48.0,46.0,5.0,23.0,67.0,9.0,51.318793,-0.091371,E00005358
8606,E10 7PA,536525,187164,1234995,34750,1996-11-14 00:00,F,847929600.0,1996.0,262.0,32.0,39.0,37.0,1.0,23.0,72.0,58.0,51.56683,-0.031625,E00022249
8607,SW2 5DF,530463,174579,5581741,67500,2000-08-31 00:00,F,967676400.0,2000.0,230.0,43.0,24.0,20.0,3.0,24.0,96.0,20.0,51.455168,-0.123687,E00015224
8608,E14 9PX,538595,180483,10456401,298000,2004-08-28 00:00,F,1093647600.0,2004.0,390.0,11.0,11.0,16.0,1.0,21.0,280.0,50.0,51.506291,-0.004406,E00167151
8609,E14 9PX,538595,180483,19033451,485000,2013-06-12 00:00,F,1370991600.0,2013.0,390.0,11.0,11.0,16.0,1.0,21.0,280.0,50.0,51.506291,-0.004406,E00167151
8610,BR2 7QB,540268,166504,17019150,385000,2011-02-21 00:00,S,1298246400.0,2011.0,286.0,45.0,42.0,49.0,4.0,35.0,101.0,10.0,51.380263,0.014149,E00003753
8611,BR8 8HP,550930,168196,3150300,82500,1998-03-31 00:00,T,891298800.0,1998.0,283.0,63.0,48.0,50.0,7.0,41.0,61.0,13.0,51.392734,0.167958,E00124216
8612,E15 1RG,539643,185306,2882649,30000,1998-01-12 00:00,T,884563200.0,1998.0,286.0,55.0,21.0,34.0,3.0,21.0,93.0,59.0,51.549308,0.012664,E00017935
8613,RM3 8XH,553494,191620,16079565,108000,2009-03-02 00:00,T,1235952000.0,2009.0,223.0,69.0,34.0,29.0,5.0,23.0,43.0,20.0,51.602515,0.214964,E00011565
8614,E13 9ES,541355,183247,7223020,74950,2001-09-05 00:00,F,999644400.0,2001.0,380.0,34.0,33.0,27.0,2.0,36.0,193.0,55.0,51.530435,0.036457,E00017669
8615,WD4 9BU,504039,201386,21750470,425000,2016-08-10 00:00,T,1470783600.0,2016.0,158.0,23.0,15.0,31.0,7.0,25.0,54.0,3.0,51.701765,-0.49538,E00118759
8616,SE4 2AW,536555,175222,7966182,242500,2002-08-05 00:00,S,1028502000.0,2002.0,343.0,39.0,39.0,34.0,2.0,57.0,142.0,30.0,51.459491,-0.035731,E00016580
8617,RM7 8EJ,549691,190011,21241823,257500,2016-08-05 00:00,F,1470351600.0,2016.0,223.0,104.0,30.0,36.0,4.0,7.0,32.0,10.0,51.589072,0.159407,E00011637
8618,W13 9TE,516649,179392,4656306,159950,1999-04-28 00:00,F,925254000.0,1999.0,309.0,29.0,21.0,29.0,5.0,29.0,172.0,24.0,51.501402,-0.320895,E00006477
8619,E14 0EZ,538068,180832,8477913,127000,2002-03-25 00:00,F,1017014400.0,2002.0,241.0,45.0,32.0,16.0,2.0,15.0,108.0,23.0,51.509556,-0.011858,E00021236
8620,AL3 4NA,513278,206156,17113782,485000,2011-12-13 00:00,S,1323734400.0,2011.0,237.0,20.0,28.0,39.0,4.0,23.0,118.0,5.0,51.742666,-0.360721,E00120576
8621,NW3 4BN,527090,185100,5529941,285000,2000-08-01 00:00,F,965084400.0,2000.0,254.0,14.0,6.0,15.0,0.0,17.0,178.0,24.0,51.550485,-0.16842,E00004128
8622,NW2 6UJ,523271,185674,4810522,270000,1999-07-02 00:00,S,930870000.0,1999.0,334.0,41.0,26.0,35.0,3.0,21.0,156.0,52.0,51.556488,-0.223169,E00002699
8623,SW2 5SP,530674,175157,9053676,205000,2003-09-12 00:00,F,1063321200.0,2003.0,328.0,40.0,15.0,17.0,5.0,22.0,208.0,21.0,51.460313,-0.120439,E00015391
8624,EN1 3LQ,533131,197874,12542645,228000,2006-02-10 00:00,T,1139529600.0,2006.0,261.0,41.0,44.0,39.0,8.0,42.0,76.0,11.0,51.663839,-0.076529,E00007007
8625,WD6 5RU,520463,197819,22064206,375000,2017-01-17 00:00,T,1484611200.0,2017.0,236.0,33.0,37.0,35.0,7.0,23.0,82.0,19.0,51.666245,-0.259584,E00119583
8626,IG1 3PD,542812,187671,12450410,320000,2006-06-07 00:00,S,1149634800.0,2006.0,306.0,51.0,32.0,41.0,3.0,26.0,118.0,35.0,51.56983,0.059228,E00018579
8627,IG1 3PD,542812,187671,7705383,197000,2002-10-30 00:00,T,1035936000.0,2002.0,306.0,51.0,32.0,41.0,3.0,26.0,118.0,35.0,51.56983,0.059228,E00018579
8628,UB5 6JY,511925,182701,8199468,42000,2002-08-16 00:00,F,1029452400.0,2002.0,210.0,68.0,33.0,35.0,7.0,10.0,26.0,31.0,51.532262,-0.388129,E00006631
8629,E17 6RZ,536886,189273,3956226,98000,1999-02-18 00:00,T,919296000.0,1999.0,303.0,49.0,30.0,23.0,4.0,26.0,119.0,52.0,51.585658,-0.025571,E00022107
8630,RH1 1TD,528513,151199,14768037,460000,2007-11-16 00:00,T,1195171200.0,2007.0,256.0,16.0,17.0,42.0,2.0,37.0,133.0,9.0,51.245468,-0.160117,E00170407
8631,LU7 2TH,490244,225700,17708952,160000,2012-09-06 00:00,D,1346886000.0,2012.0,225.0,45.0,29.0,46.0,10.0,24.0,60.0,11.0,51.922509,-0.689098,E00088904
8632,E15 1TE,539405,185488,8793611,134000,2002-05-10 00:00,T,1020985200.0,2002.0,261.0,39.0,35.0,18.0,3.0,25.0,83.0,58.0,51.551075,0.009223,E00017928
8633,CM3 3DL,575502,210054,7338046,152500,2001-12-05 00:00,D,1007510400.0,2001.0,305.0,35.0,57.0,57.0,12.0,44.0,91.0,9.0,51.761575,0.541714,E00109409
8634,BR1 3RJ,539924,169960,11232959,150500,2004-01-30 00:00,F,1075420800.0,2004.0,169.0,52.0,12.0,25.0,4.0,15.0,37.0,24.0,51.411404,0.010571,E00004036
8635,AL4 0RJ,518067,205552,16516849,558000,2010-10-21 00:00,S,1287615600.0,2010.0,184.0,25.0,23.0,20.0,5.0,24.0,82.0,5.0,51.736251,-0.291596,E00120244
8636,ME7 2QD,578521,168686,5363668,62000,2000-10-02 00:00,T,970441200.0,2000.0,206.0,45.0,30.0,43.0,5.0,33.0,45.0,5.0,51.389142,0.564397,E00081051
8637,NW1 7SX,528117,183795,22049561,1010000,2016-03-18 00:00,F,1458259200.0,2016.0,229.0,12.0,9.0,16.0,0.0,13.0,167.0,12.0,51.538528,-0.154249,E00004201
8638,EN3 6RE,535558,199344,6838239,133000,2001-01-12 00:00,T,979257600.0,2001.0,266.0,73.0,47.0,35.0,2.0,32.0,46.0,31.0,51.676468,-0.040861,E00007702
8639,SE1 7GF,530811,179861,2258956,190000,1997-04-28 00:00,F,862182000.0,1997.0,104.0,2.0,4.0,3.0,0.0,8.0,81.0,6.0,51.501981,-0.117385,E00171535
8640,IG5 0PP,542053,190041,819880,115000,1996-08-16 00:00,D,840150000.0,1996.0,253.0,85.0,36.0,33.0,2.0,15.0,70.0,12.0,51.591318,0.049242,E00018660
8641,SE1 3AT,533363,179236,5453780,169000,2000-09-18 00:00,F,969231600.0,2000.0,282.0,42.0,22.0,33.0,1.0,29.0,130.0,25.0,51.49637,-0.080259,E00020011
8642,SE9 6BA,541441,174842,20116481,340000,2015-08-07 00:00,T,1438902000.0,2015.0,400.0,124.0,61.0,61.0,8.0,42.0,66.0,38.0,51.454897,0.034317,E00008087
8643,GU1 2SA,502534,150147,14485413,225000,2007-09-18 00:00,F,1190070000.0,2007.0,237.0,19.0,12.0,35.0,2.0,26.0,130.0,13.0,51.241306,-0.532557,E00155385
8644,CR7 8QR,532803,168946,10355284,220000,2004-04-02 00:00,D,1080860400.0,2004.0,175.0,27.0,21.0,43.0,2.0,22.0,52.0,8.0,51.404003,-0.092138,E00005763
8645,HA3 7HU,515748,190421,3458758,97000,1998-10-13 00:00,S,908233200.0,1998.0,293.0,64.0,30.0,40.0,10.0,45.0,78.0,26.0,51.600737,-0.330172,E00011154
8646,N15 3DS,531762,189538,13725661,200000,2006-01-17 00:00,T,1137456000.0,2006.0,375.0,81.0,29.0,42.0,7.0,38.0,121.0,57.0,51.589296,-0.099413,E00010491
8647,EN3 5TD,535550,198661,21216048,5000,2016-11-28 00:00,O,1480291200.0,2016.0,247.0,59.0,43.0,33.0,3.0,21.0,52.0,36.0,51.670425,-0.041182,E00007673
8648,LU2 0BW,509354,221827,16541925,400000,2010-05-06 00:00,D,1273100400.0,2010.0,277.0,46.0,33.0,28.0,4.0,30.0,74.0,62.0,51.884288,-0.412551,E00173282
8649,SL0 0SE,502489,183096,2427749,29950,1997-07-25 00:00,T,869785200.0,1997.0,262.0,40.0,62.0,42.0,17.0,36.0,52.0,13.0,51.537472,-0.523672,E00089945
8650,BR5 4DN,547222,167263,18712516,98000,2013-04-29 00:00,F,1367190000.0,2013.0,207.0,55.0,34.0,41.0,12.0,13.0,35.0,17.0,51.385324,0.114316,E00003525
8651,RM3 9JJ,554736,191612,17142901,190000,2011-09-30 00:00,T,1317337200.0,2011.0,225.0,70.0,42.0,36.0,7.0,27.0,25.0,18.0,51.602113,0.232865,E00011462
8652,LU6 1SG,501433,221659,3901449,54500,1998-03-27 00:00,T,890956800.0,1998.0,256.0,52.0,30.0,57.0,10.0,37.0,60.0,10.0,51.88424,-0.527799,E00088665
8653,GU2 8JW,496988,150410,12616975,125000,2006-07-07 00:00,F,1152226800.0,2006.0,300.0,82.0,52.0,32.0,13.0,43.0,49.0,29.0,51.244719,-0.611864,E00155546
8654,N16 0EL,533245,186483,9146845,125000,2003-10-30 00:00,F,1067472000.0,2003.0,255.0,28.0,16.0,26.0,1.0,15.0,156.0,13.0,51.561494,-0.079177,E00008650
8655,SL1 7PH,492585,181487,18452291,158000,2013-11-29 00:00,F,1385683200.0,2013.0,224.0,49.0,26.0,32.0,7.0,25.0,68.0,17.0,51.524718,-0.66685,E00089860
